,file,input_text,target_text
10051,CMU\ENRON-pearson-email-25jul02.xml,classify:GOING|||GIVE YOU THE SCOPE OF WHATS BEEN GOING ON WITH ME.  ,true
10052,CMU\ENRON-pearson-email-25jul02.xml,classify:ON|||GIVE YOU THE SCOPE OF WHATS BEEN GOING ON WITH ME.  ,other
10053,CMU\ENRON-pearson-email-25jul02.xml,classify:WITH|||GIVE YOU THE SCOPE OF WHATS BEEN GOING ON WITH ME.  ,other
10054,CMU\ENRON-pearson-email-25jul02.xml,classify:ME|||GIVE YOU THE SCOPE OF WHATS BEEN GOING ON WITH ME.  ,other
10055,CMU\ENRON-pearson-email-25jul02.xml,classify:I|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10056,CMU\ENRON-pearson-email-25jul02.xml,classify:LEFT|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,true
10057,CMU\ENRON-pearson-email-25jul02.xml,classify:OILSTATES|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10058,CMU\ENRON-pearson-email-25jul02.xml,classify:BACK|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10059,CMU\ENRON-pearson-email-25jul02.xml,classify:IN|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10060,CMU\ENRON-pearson-email-25jul02.xml,classify:MARCH|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10061,CMU\ENRON-pearson-email-25jul02.xml,classify:WITH|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10062,CMU\ENRON-pearson-email-25jul02.xml,classify:ANOTHER|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10063,CMU\ENRON-pearson-email-25jul02.xml,classify:COMPANY|||I LEFT OILSTATES BACK IN MARCH WITH ANOTHER COMPANY.  ,other
10064,CMU\ENRON-pearson-email-25jul02.xml,classify:DID|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,true
10065,CMU\ENRON-pearson-email-25jul02.xml,classify:A|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10066,CMU\ENRON-pearson-email-25jul02.xml,classify:LOT|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10067,CMU\ENRON-pearson-email-25jul02.xml,classify:OF|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10068,CMU\ENRON-pearson-email-25jul02.xml,classify:TRAVELING|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,true
10069,CMU\ENRON-pearson-email-25jul02.xml,classify:AND|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10070,CMU\ENRON-pearson-email-25jul02.xml,classify:THEY|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10071,CMU\ENRON-pearson-email-25jul02.xml,classify:OILSTATES|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10072,CMU\ENRON-pearson-email-25jul02.xml,classify:MADE|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,true
10073,CMU\ENRON-pearson-email-25jul02.xml,classify:ME|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10074,CMU\ENRON-pearson-email-25jul02.xml,classify:A|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10075,CMU\ENRON-pearson-email-25jul02.xml,classify:SWEET|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10076,CMU\ENRON-pearson-email-25jul02.xml,classify:OFFER|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,true
10077,CMU\ENRON-pearson-email-25jul02.xml,classify:TO|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10078,CMU\ENRON-pearson-email-25jul02.xml,classify:COME|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,true
10079,CMU\ENRON-pearson-email-25jul02.xml,classify:BACK|||DID A LOT OF TRAVELING AND THEY (OILSTATES) MADE ME A SWEET OFFER TO COME BACK.,other
10080,CMU\ENRON-pearson-email-25jul02.xml,classify:SO|||SO I AM BACK.,other
10081,CMU\ENRON-pearson-email-25jul02.xml,classify:I|||SO I AM BACK.,other
10082,CMU\ENRON-pearson-email-25jul02.xml,classify:AM|||SO I AM BACK.,true
10083,CMU\ENRON-pearson-email-25jul02.xml,classify:BACK|||SO I AM BACK.,other
10084,CMU\ENRON-pearson-email-25jul02.xml,classify:WHO'S|||WHO'S GETTING MARRIED?  ,other
10085,CMU\ENRON-pearson-email-25jul02.xml,classify:GETTING|||WHO'S GETTING MARRIED?  ,other
10086,CMU\ENRON-pearson-email-25jul02.xml,classify:MARRIED|||WHO'S GETTING MARRIED?  ,unknown
10087,CMU\ENRON-pearson-email-25jul02.xml,classify:SOUNDS|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10088,CMU\ENRON-pearson-email-25jul02.xml,classify:LIKE|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,true
10089,CMU\ENRON-pearson-email-25jul02.xml,classify:THIS|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10090,CMU\ENRON-pearson-email-25jul02.xml,classify:IS|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10091,CMU\ENRON-pearson-email-25jul02.xml,classify:GOING|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10092,CMU\ENRON-pearson-email-25jul02.xml,classify:TO|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10093,CMU\ENRON-pearson-email-25jul02.xml,classify:BE|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,true
10094,CMU\ENRON-pearson-email-25jul02.xml,classify:A|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10095,CMU\ENRON-pearson-email-25jul02.xml,classify:GREAT|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10096,CMU\ENRON-pearson-email-25jul02.xml,classify:BACHELOR|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10097,CMU\ENRON-pearson-email-25jul02.xml,classify:PARTY|||SOUNDS LIKE THIS IS GOING TO BE A GREAT BACHELOR PARTY.  ,other
10098,CMU\ENRON-pearson-email-25jul02.xml,classify:GIVE|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,true
10099,CMU\ENRON-pearson-email-25jul02.xml,classify:ME|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10100,CMU\ENRON-pearson-email-25jul02.xml,classify:A|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10101,CMU\ENRON-pearson-email-25jul02.xml,classify:CALL|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,false
10102,CMU\ENRON-pearson-email-25jul02.xml,classify:SOMETIME|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10103,CMU\ENRON-pearson-email-25jul02.xml,classify:CELL|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10104,CMU\ENRON-pearson-email-25jul02.xml,classify:713|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10105,CMU\ENRON-pearson-email-25jul02.xml,classify:991|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10106,CMU\ENRON-pearson-email-25jul02.xml,classify:5621|||GIVE ME A CALL SOMETIME CELL: 713 991 - 5621.,other
10107,CMU\IZ-060316-01-Trans-1.xml,"classify:IN|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",unknown
10108,CMU\IZ-060316-01-Trans-1.xml,"classify:THE|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10109,CMU\IZ-060316-01-Trans-1.xml,"classify:NAME|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10110,CMU\IZ-060316-01-Trans-1.xml,"classify:OF|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10111,CMU\IZ-060316-01-Trans-1.xml,"classify:GOD|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10112,CMU\IZ-060316-01-Trans-1.xml,"classify:MOST|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10113,CMU\IZ-060316-01-Trans-1.xml,"classify:GRACIOUS|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10114,CMU\IZ-060316-01-Trans-1.xml,"classify:MOST|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10115,CMU\IZ-060316-01-Trans-1.xml,"classify:MERCYFUL|||IN THE NAME OF GOD, MOST GRACIOUS MOST MERCYFUL ",other
10116,CMU\IZ-060316-01-Trans-1.xml,"classify:So|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10117,CMU\IZ-060316-01-Trans-1.xml,"classify:this|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10118,CMU\IZ-060316-01-Trans-1.xml,"classify:is|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10119,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10120,CMU\IZ-060316-01-Trans-1.xml,"classify:reality|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10121,CMU\IZ-060316-01-Trans-1.xml,"classify:we|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10122,CMU\IZ-060316-01-Trans-1.xml,"classify:living|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10123,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10124,CMU\IZ-060316-01-Trans-1.xml,"classify:al-Anbar|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10125,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10126,CMU\IZ-060316-01-Trans-1.xml,"classify:general|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10127,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10128,CMU\IZ-060316-01-Trans-1.xml,"classify:Ramadi|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10129,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10130,CMU\IZ-060316-01-Trans-1.xml,"classify:particular|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10131,CMU\IZ-060316-01-Trans-1.xml,"classify:that|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10132,CMU\IZ-060316-01-Trans-1.xml,"classify:is|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10133,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10134,CMU\IZ-060316-01-Trans-1.xml,"classify:head|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10135,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheiks|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10136,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10137,CMU\IZ-060316-01-Trans-1.xml,"classify:some|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10138,CMU\IZ-060316-01-Trans-1.xml,"classify:tribes|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10139,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10140,CMU\IZ-060316-01-Trans-1.xml,"classify:symbols|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10141,CMU\IZ-060316-01-Trans-1.xml,"classify:of|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10142,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10143,CMU\IZ-060316-01-Trans-1.xml,"classify:Islamic|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10144,CMU\IZ-060316-01-Trans-1.xml,"classify:Party|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10145,CMU\IZ-060316-01-Trans-1.xml,"classify:sat|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10146,CMU\IZ-060316-01-Trans-1.xml,"classify:with|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10147,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10148,CMU\IZ-060316-01-Trans-1.xml,"classify:Americans|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10149,CMU\IZ-060316-01-Trans-1.xml,"classify:in|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10150,CMU\IZ-060316-01-Trans-1.xml,"classify:Jordan|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10151,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10152,CMU\IZ-060316-01-Trans-1.xml,"classify:other|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10153,CMU\IZ-060316-01-Trans-1.xml,"classify:places|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10154,CMU\IZ-060316-01-Trans-1.xml,"classify:to|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10155,CMU\IZ-060316-01-Trans-1.xml,"classify:fight|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",unknown
10156,CMU\IZ-060316-01-Trans-1.xml,"classify:terrorism|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",true
10157,CMU\IZ-060316-01-Trans-1.xml,"classify:and|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10158,CMU\IZ-060316-01-Trans-1.xml,"classify:its|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10159,CMU\IZ-060316-01-Trans-1.xml,"classify:people|||So this is the reality we're living in al-Anbar in general, and Ramadi in particular, that is the head Sheiks of some tribes, and symbols of the Islamic Party, sat with the Americans in Jordan, and other places, to fight terrorism and its people.",other
10160,CMU\IZ-060316-01-Trans-1.xml,"classify:The|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10161,CMU\IZ-060316-01-Trans-1.xml,"classify:Sheiks|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10162,CMU\IZ-060316-01-Trans-1.xml,"classify:started|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",true
10163,CMU\IZ-060316-01-Trans-1.xml,"classify:teaching|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",true
10164,CMU\IZ-060316-01-Trans-1.xml,"classify:people|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10165,CMU\IZ-060316-01-Trans-1.xml,"classify:about|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10166,CMU\IZ-060316-01-Trans-1.xml,"classify:these|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10167,CMU\IZ-060316-01-Trans-1.xml,"classify:ideas|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10168,CMU\IZ-060316-01-Trans-1.xml,"classify:this|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10169,CMU\IZ-060316-01-Trans-1.xml,"classify:conspiracy|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",true
10170,CMU\IZ-060316-01-Trans-1.xml,"classify:is|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10171,CMU\IZ-060316-01-Trans-1.xml,"classify:led|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",true
10172,CMU\IZ-060316-01-Trans-1.xml,"classify:by|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10173,CMU\IZ-060316-01-Trans-1.xml,"classify:two|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10174,CMU\IZ-060316-01-Trans-1.xml,"classify:sides|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10175,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10176,CMU\IZ-060316-01-Trans-1.xml,"classify:first|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10177,CMU\IZ-060316-01-Trans-1.xml,"classify:is|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",true
10178,CMU\IZ-060316-01-Trans-1.xml,"classify:the|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
10179,CMU\IZ-060316-01-Trans-1.xml,"classify:heads|||The Sheiks started teaching people about these ideas, this conspiracy is led by two sides, the first is the heads of the tribes, the second is the leaders of the Islamic Party and mosques speakers, so they announced their war on the Mujahidin, it increased during the elections for the new constitution, their danger was so great, that hundreds of people volunteered in the police and the army, and thousands of people participated in the elections, renouncing their religion, and listenning to the erratics.",other
